Ruc|Nombre/Razon|A partir del|Resolucion|
20231843460|COSTA DEL SOL S A|01/02/2015|RS R.S.395-2014|
20541678817|COSTA GAS CHIMBOTE S.A.C.|01/09/2016|RS R.S.180-2016|
20526317930|COSTA MIRA SOCIEDAD ANONIMA CERRADA|01/07/2015|RS R.S.139-2015|
20126339632|COSTAMAR TRAVEL CRUISE & TOURS S.A.C.|01/06/2002|RS R.S.037-2002|
20536727524|COSTEÑO ALIMENTOS S.A.C.|01/11/2012|RS R.S.228-2012|
20553545961|COTINAVEC MONTAJE PERU S.A.C.|01/07/2015|RS R.S.139-2015|
20101635440|COTTON KNIT S.A.C.|01/06/2002|RS R.S.037-2002|
20463541681|COTTON PROJECT S.A.C.|01/03/2014|RS R.S.378-2013|
20506160708|COTTON TECH SOCIEDAD ANONIMA CERRADA|01/02/2015|RS R.S.395-2014|
20148020028|COUNTRY CLUB DE VILLA ASOCIACION CIVIL|01/02/2015|RS R.S.395-2014|
20101037623|CPVEN SERVICIOS PETROLEROS S.A.C.|01/11/2012|RS R.S.228-2012|
20506483205|CPX PERU S.A.C.|01/03/2014|RS R.S.378-2013|
20111052621|CR SERVICE EIRL|01/06/2012|RS R.S.096-2012|
20553719624|CREACIONES ANDINA PERU E.I.R.L.|01/09/2016|RS R.S.180-2016|
20556253448|CREACIONES E INVERSIONES CRISTINA E.I.R.L.|01/09/2016|RS R.S.180-2016|
20538628370|CREACIONES MELEAND S.A.C.|01/09/2016|RS R.S.180-2016|
20562643614|CREACIONES Y BORDADOS VICTORIA E.I.R.L.|01/09/2016|RS R.S.180-2016|
20499358114|CREATIVIDAD TEXTIL INDUS.IMPOR.EXPOR.SAC|01/09/2016|RS R.S.180-2016|
20255993225|CREDISCOTIA FINANCIERA S.A.|01/06/2002|RS R.S.037-2002|
20133530003|CREDITEX S.A.A.|01/06/2002|RS R.S.037-2002|
20515954164|CRESKO SOCIEDAD ANONIMA - CRESKO S.A.|01/03/2014|RS R.S.378-2013|
20146123351|CRIADOR EL GUAMITO S.A.C.|01/03/2014|RS R.S.378-2013|
20554278524|CRISTALES Y VIDRIOS DEL PERU S.A.C.|01/09/2016|RS R.S.180-2016|
20502913752|CROSLAND AUTOMOTRIZ S.A.C.|01/06/2012|RS R.S.096-2012|
20507398210|CROSLAND MOTOS S.A.C.|01/01/2010|RS R.S.265-2009|
20100001498|CROSLAND TECNICA S.A.|01/06/2002|RS R.S.037-2002|
20382350368|CRP MEDIOS Y ENTRETENIMIENTO S.A.C.|01/06/2002|RS R.S.037-2002|
20517426726|CRYSTALIS CONSULTING PERU S.A.C|01/02/2015|RS R.S.395-2014|
20523833589|CSI RENTING PERU S.A.C.|01/11/2012|RS R.S.228-2012|
20507108742|CUEROS LATINOAMERICANOS S.A.C.|01/03/2014|RS R.S.378-2013|
20565413903|CUEROS SUPERIOR S.A.C.|01/09/2016|RS R.S.180-2016|
20519330874|CULTIMARINE S.A.C.|01/03/2014|RS R.S.378-2013|
20504342060|CULTIVOS ECOLOGICOS DEL PERU S.A.C|01/02/2015|RS R.S.395-2014|
20107314378|CULTURAL EDUCACIONAL WINDSOR DEL PERU S.A.C.|01/07/2015|RS R.S.139-2015|
20521645831|CUPRICA S.A.C.|01/12/2011|RS R.S.257-2011|
20100042763|CURTIDURIA EL PORVENIR S A|01/09/2016|RS R.S.180-2016|
20454159455|CURTIEMBRE AUSTRAL S.R.L.|01/02/2015|RS R.S.395-2014|
20104624104|CURTIEMBRE LA PISQUENA SA|01/02/2015|RS R.S.395-2014|
20101077099|CUSA S.A.C.|01/02/2004|RS R.S. 008-2004|
20529965380|CV&G CONSTRUCTORES Y CONSULTORES EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA|01/09/2016|RS R.S.180-2016|
20451816005|CYTEC PERU S.A.C.|01/09/2016|RS R.S.180-2016|
20502097921|D & L TRADING S.R.L.|01/09/2016|RS R.S.180-2016|
20498395458|D Y M MAQUINARIA Y MINERIA S.A.C.|01/11/2012|RS R.S.228-2012|
20503125936|D' COMPRAS FASHION WEAR S.A.|01/12/2011|RS R.S.257-2011|
20412524218|D.C.R. MINERIA Y CONSTRUCCION S.A.C.|01/02/2015|RS R.S.395-2014|
20565289625|DAABE PERU S.A.C|01/09/2016|RS R.S.180-2016|
20556601152|DAIKIN AIRCONDITIONING PERU S.A.C.|01/09/2016|RS R.S.180-2016|
20600001427|DALIKA PERU S.A.C.|01/09/2016|RS R.S.180-2016|
20389748669|DALKA S.A.C.|01/02/2015|RS R.S.395-2014|
20509767263|DANISCO PERU S.A.C|01/09/2016|RS R.S.180-2016|
20481464499|DANPER AREQUIPA S.A.C.|01/06/2012|RS R.S.096-2012|
20170040938|DANPER TRUJILLO S.A.C.|01/02/2003|RS R.S.181-2002|
20551958541|DARNEL PERU S.A.C.|01/09/2016|RS R.S.180-2016|
20144109458|DARYZA S.A.C.|01/11/2012|RS R.S.228-2012|
20100131359|DATACONT S.A.C.|01/06/2002|RS R.S.037-2002|
20518240839|DATAIMAGENES S.A.C.|01/11/2012|RS R.S.228-2012|
20549613323|DATH HOLDING SOCIEDAD ANONIMA CERRADA|01/02/2015|RS R.S.395-2014|
20537674602|DE GUSTE GROUP SAC|01/02/2015|RS R.S.395-2014|
20548187266|DE VICENTE CONSTRUCTORA S.A.C.|01/02/2015|RS R.S.395-2014|
20108018772|DECORLUX S.A.C.|01/06/2002|RS R.S.037-2002|
20304117142|DEFENSORIA DEL PUEBLO|01/06/2002|RS R.S.037-2002|
20135359492|DEGREMONT PERU S.A.C.|01/09/2016|RS R.S.180-2016|
20504107494|DEL ANDE ALIMENTOS S.A.C.|01/07/2015|RS R.S.139-2015|
20483831146|DEL VALLE SOCIEDAD ANONIMA CERRADA|01/07/2015|RS R.S.139-2015|
20493428536|DELFIN AMAZON CRUISES S.A.C.|01/09/2016|RS R.S.180-2016|
20510430655|DELL PERU S.A.C|01/03/2014|RS R.S.378-2013|
20106910872|DELOITTE & TOUCHE S.R.L.|01/06/2002|RS R.S.037-2002|
20100123330|DELOSI S.A.|01/06/2002|RS R.S.037-2002|
20387428331|DELTA AIR LINES INC. SUCURSAL DEL PERU|01/06/2002|RS R.S.037-2002|
20101759173|DEMEM S A|01/06/2002|RS R.S.037-2002|
20131719559|DEPOSITO PAKATNAMU E.I.R.L.|01/06/2012|RS R.S.096-2012|
20419952461|DEPOSITOS QUIMICOS MINEROS S.A.|01/02/2015|RS R.S.395-2014|
20100044626|DEPOSITOS S A DEPSA|01/06/2002|RS R.S.037-2002|
20344877158|DERCO PERU S.A.|01/06/2002|RS R.S.037-2002|
20548527113|DERCOCENTER S.A.C.|01/07/2015|RS R.S.139-2015|
20136424867|DERRAMA MAGISTERIAL|01/06/2003|RS R.S.101-2003|
20103829802|DERTEANO & STUCKER (IQUITOS) S.A.C|01/09/2016|RS R.S.180-2016|
20511985065|DESARROLLO DE PROYECTOS INMOBILIARIOS SOCIEDAD ANONIMA CERRADA|01/02/2015|RS R.S.395-2014|
20517314413|DESARROLLO SERVICIOS INVERSIONES Y TELECOMUNICACIONES PERU S.A.C.|01/02/2015|RS R.S.395-2014|
20537464543|DESARROLLO VIAL DE LOS ANDES S.A.C.|01/07/2015|RS R.S.139-2015|
20549575308|DESARROLLOS TERRESTRES PERU S.A.|01/07/2015|RS R.S.139-2015|
20161704378|DESPACHO PRESIDENCIAL|01/11/2002|RS R.S.135-2002|
20271522950|DESPENSA PERUANA S.A|31/08/2016|RS R.S.096-2012|
20524386241|DESTILERIA LA CARAVEDO S.R.L|01/12/2011|RS R.S.257-2011|
20100020441|DETROIT DIESEL - MTU PERU S.A.C.|01/06/2002|RS R.S.037-2002|
20501977439|DEVANLAY PERU S.A.C.|01/10/2005|RS R.S.174-2005|
20102881690|DEXIM SRL|01/02/2015|RS R.S.395-2014|
20538161269|DGS SERVICIOS INDUSTRIALES S.A.C.|01/09/2016|RS R.S.180-2016|
20510069251|DH EMPRESAS PERU S.A.|01/12/2011|RS R.S.257-2011|
20101128777|DHL EXPRESS PERÚ S.A.C.|01/06/2002|RS R.S.037-2002|
20307328471|DHL GLOBAL FORWARDING PERU S.A.|01/06/2012|RS R.S.096-2012|
20263158327|DIAGEO PERU S.A.|01/06/2002|RS R.S.037-2002|
20384734503|DIAMANTE DEL PACIFICO S.A.|01/09/2010|RS R.S.217-2010|
20101161634|DIAR INGENIEROS S A|01/06/2002|RS R.S.037-2002|
10178827320|DIAZ MARIÑOS CARLOS ALBERTO|01/02/2015|RS R.S.395-2014|
20513112727|DIGITEX PERU S.A.C.|01/02/2015|RS R.S.395-2014|
20390583835|DIMATIC S.A.C|01/11/2012|RS R.S.228-2012|
20100220700|DIMEXA S.A.|01/06/2012|RS R.S.096-2012|
20100118760|DINERS CLUB PERU S A|01/06/2002|RS R.S.037-2002|
20515351541|DINETPERU S.A|01/05/2011|RS R.S.082-2011|
20199565398|DIR.SUB-REG.DE SALUD LUCIANO CASTILLO C.|01/11/2002|RS R.S.135-2002|
20408454299|DIRECC. DE ADMINISTRAC.GENERAL DE SALUD|01/11/2002|RS R.S.135-2002|
20428696515|DIRECCION DE AVIACION POLICIAL|01/02/2015|RS R.S.395-2014|
20177030563|DIRECCION DE SALUD II LIMA SUR|01/11/2002|RS R.S.135-2002|
20332678516|DIRECCION REGIONAL DE EDUCACION DEL CALLAO|01/11/2002|RS R.S.135-2002|
20325722941|DIRECCION REGIONAL DE EDUCACION TACNA|01/11/2002|RS R.S.135-2002|
20156003817|DIRECCION REGIONAL DE SALUD ANCASH|01/11/2002|RS R.S.135-2002|
20171092354|DIRECCION REGIONAL DE SALUD CUSCO|01/11/2002|RS R.S.135-2002|
20162086716|DIRECCION REGIONAL DE SALUD DE LIMA|01/11/2002|RS R.S.135-2002|
20407625235|DIRECCION REGIONAL DE SALUD HUANCAVELICA|01/11/2012|RS R.S.228-2012|
20171178585|DIRECCION REGIONAL DE SALUD ICA|01/11/2002|RS R.S.135-2002|
20171880891|DIRECCION REGIONAL DE SALUD MOQUEGUA|01/11/2002|RS R.S.135-2002|
20171766509|DIRECCION REGIONAL DE SALUD PIURA|01/11/2002|RS R.S.135-2002|
20195189146|DIRECCION REGIONAL DE SALUD TACNA|01/11/2002|RS R.S.135-2002|
20171001065|DIRECCION REGIONAL DE SALUD TUMBES|01/11/2012|RS R.S.228-2012|
20198261476|DIRECCION REGIONAL DE SALUD UCAYALI|01/11/2002|RS R.S.135-2002|
20353982878|DIRECCION REGIONAL NORTE CHICLAYO-INPE|01/11/2002|RS R.S.135-2002|
20147907487|DIRECCIÓN REGIONAL DE SALUD DEL CALLAO - DIRESA CALLAO|01/11/2002|RS R.S.135-2002|
20510944764|DIRECTV PERU S.R.L.|01/05/2011|RS R.S.082-2011|
20406328083|DIREPSUR S.C.R.LTDA.|01/09/2016|RS R.S.180-2016|
20507141791|DISAN PERU S.A|01/09/2016|RS R.S.180-2016|
20556622745|DISANU S.A.C.|01/09/2016|RS R.S.180-2016|
20511718458|DISMAC PERU SOCIEDAD ANONIMA CERRADA - DISMAC PERU S.A.C.|01/03/2014|RS R.S.378-2013|
20397180817|DISTRIB. FARMACEUTICA LA LIBERTAD S.R.L.|01/06/2012|RS R.S.096-2012|
20452613361|DISTRIBUCIONES G & A S.A.C.|01/03/2014|RS R.S.378-2013|
20479378411|DISTRIBUCIONES M. OLANO SAC|01/06/2012|RS R.S.096-2012|
20103365628|DISTRIBUCIONES OLANO S.A.C.|01/12/2011|RS R.S.257-2011|
20263565712|DISTRIBUCIONES QUINTANA S.A.C.|01/02/2015|RS R.S.395-2014|
20366131222|DISTRIBUCIONES QUISPE S.A.C.|01/02/2015|RS R.S.395-2014|
20516827425|DISTRIBUCIONES Y REPRESENTACIONES PORLLES SOCIEDAD ANONIMA CERRADA-DIREPOR S.A.C.|01/11/2012|RS R.S.228-2012|
20505842325|DISTRIBUIDORA ALMENDARIZ S.A.C.|01/06/2012|RS R.S.096-2012|
20100133050|DISTRIBUIDORA BOLIVARIANA S A|01/06/2002|RS R.S.037-2002|
20532823189|DISTRIBUIDORA CEBU S. A. C.|01/09/2016|RS R.S.180-2016|
20100067081|DISTRIBUIDORA CONTINENTAL 6 S A|01/06/2002|RS R.S.037-2002|
20543725821|DISTRIBUIDORA CUMMINS PERU S.A.C|01/11/2012|RS R.S.228-2012|
20108983583|DISTRIBUIDORA DROGUERIA ALFARO S.A.C.|01/06/2002|RS R.S.037-2002|
20481555371|DISTRIBUIDORA DROGUERIA LAS AMERICAS S.A.C.|01/06/2012|RS R.S.096-2012|
20123110367|DISTRIBUIDORA EKAMA S.A.|01/11/2012|RS R.S.228-2012|
20467539842|DISTRIBUIDORA EXCLUSIVA DE PRODUCTOS DE CALIDAD SOCIEDAD ANONIMA CERRADA|01/08/2006|RS R.S.091-2006|
20481409714|DISTRIBUIDORA FARMACOS DEL NORTE S.A.C.|01/09/2016|RS R.S.180-2016|
20513340355|DISTRIBUIDORA GOMIVI S.R.L|01/11/2012|RS R.S.228-2012|
20100045193|DISTRIBUIDORA INCORESA S A|01/06/2002|RS R.S.037-2002|
20302723070|DISTRIBUIDORA J.D.J EIRL|01/01/2010|RS R.S.265-2009|
20516872307|DISTRIBUIDORA JANDY SAC|01/06/2012|RS R.S.096-2012|
20502312830|DISTRIBUIDORA JIMENEZ E IRIARTE S.A.|01/12/2011|RS R.S.257-2011|
20440199578|DISTRIBUIDORA LINARES S.A.C.|01/05/2011|RS R.S.082-2011|
20536439146|DISTRIBUIDORA M.J.D.J. E.I.R.L.|01/02/2015|RS R.S.395-2014|
20532896224|DISTRIBUIDORA MALIBU S.A.C.|01/09/2016|RS R.S.180-2016|
20269315688|DISTRIBUIDORA MESAJIL HNOS S.A.C.|01/06/2012|RS R.S.096-2012|
20492957314|DISTRIBUIDORA MOLI SOCIEDAD ANONIMA CERRADA - DISTRIBUIDORA MOLI S.A.C|01/11/2012|RS R.S.228-2012|
20100030676|DISTRIBUIDORA NAVARRETE S A|01/06/2012|RS R.S.096-2012|
20131644524|DISTRIBUIDORA NORTE PACASMAYO SRL|01/02/2003|RS R.S.181-2002|
20525970567|DISTRIBUIDORA OTOYA S.A.C.|01/06/2012|RS R.S.096-2012|
20373209601|DISTRIBUIDORA PACI S.R.LTDA|01/06/2012|RS R.S.096-2012|
20479354406|DISTRIBUIDORA PMA E.I.R.LTDA|01/06/2012|RS R.S.096-2012|
20122377238|DISTRIBUIDORA SUMON S.R.LTDA|01/11/2012|RS R.S.228-2012|
20558217805|DISTRIBUIDORA SURATI SOCIEDAD ANÓNIMA CERRADA|01/09/2016|RS R.S.180-2016|
20506535876|DISTRIBUIDORA VENSO S.A.C.|01/07/2015|RS R.S.139-2015|
20511048207|DISTRIBUIDORA VICKY EVA SOCIEDAD ANONIMA CERRADA|01/11/2012|RS R.S.228-2012|
20392518500|DISYCON CONSTRUCCIONES SOCIEDAD ANONIMA CERRADA|01/02/2015|RS R.S.395-2014|
20505789092|DITRANSERVA SOCIEDAD ANONIMA CERRADA|01/06/2012|RS R.S.096-2012|
20520588486|DIVECENTER S.A.C.|01/06/2012|RS R.S.096-2012|
20502797230|DIVEIMPORT S.A.|01/08/2006|RS R.S.091-2006|
20266614803|DIVERSEY PERU S.A.C|01/03/2014|RS R.S.378-2013|
20524036852|DK TEXTILES SAC|01/03/2014|RS R.S.378-2013|
20495005217|DM AVICOLA  S.A.C|01/11/2012|RS R.S.228-2012|
20546139973|DOIL INTERNATIONAL S.A.C.|01/09/2016|RS R.S.180-2016|
20547373350|DOKA  PERU S.A.C.|01/02/2015|RS R.S.395-2014|
20547132158|DOMINIONPERU SOLUCIONES Y SERVICIOS S.A.C. - DOMINIONPERU S.A.C.|01/02/2015|RS R.S.395-2014|
20481065799|DOMINUS S.A.C|01/03/2014|RS R.S.378-2013|
20100999430|DOMIRUTH TRAVEL SERVICE S.A.C|01/09/2010|RS R.S.217-2010|
20208672721|DON FERMIN S R L|01/02/2015|RS R.S.395-2014|
20231190644|DON FERNANDO SAC|01/11/2012|RS R.S.228-2012|
20525329730|DON LIMON S.A.C|01/09/2016|RS R.S.180-2016|
20439320126|DON POLLO LA LIBERTAD SAC|01/12/2011|RS R.S.257-2011|
20451060393|DON POLLO LORETO S.A.C.|01/02/2015|RS R.S.395-2014|
20450497950|DON POLLO TROPICAL S.A.C.|01/02/2015|RS R.S.395-2014|
20506866473|DONGBU DAEWOO ELECTRONICS CORPORATION PERU S.A.C.|01/10/2005|RS R.S.174-2005|
20100134021|DOW PERU S.A.|01/09/2016|RS R.S.180-2016|
20513462388|DP WORLD CALLAO S.R.L.|01/01/2010|RS R.S.265-2009|
20518762614|DRACOTEX S.A.C.|01/03/2014|RS R.S.378-2013|
20507165461|DRESDEN LAB S.A.C.|01/09/2016|RS R.S.180-2016|
20105352477|DROGUERIA Y DISTRIB COMERC OMEGA SRLTDA|01/03/2014|RS R.S.378-2013|
20492307883|DROGUERIA Y DISTRIBUIDORA DICAR S.A.C.|01/11/2012|RS R.S.228-2012|
20508783338|DROKASA LICORES S.A.|01/02/2015|RS R.S.395-2014|
20262786511|DROKASA PERU S.A.|01/06/2002|RS R.S.037-2002|
20513958839|DRRP SOCIEDAD ANONIMA CERRADA - DRRP S.A.C.|01/07/2015|RS R.S.139-2015|
20510373082|DRYWALLTEC SUPPLY SOCIEDAD ANONIMA CERRADA - DRYWALLTEC SUPPLY SAC|01/11/2012|RS R.S.228-2012|
20546128424|DSM MARINE LIPIDS PERU S.A.C.|01/11/2012|RS R.S.228-2012|
20504299628|DSM NUTRITIONAL PRODUCTS PERU S.A|01/02/2004|RS R.S. 008-2004|
20552158041|DUAL PERU EXPORT SOCIEDAD ANONIMA CERRADA - DUAL PERU EXPORT S.A.C.|01/02/2015|RS R.S.395-2014|
20338646802|DUKE ENERGY EGENOR S. EN C. POR A.|01/06/2002|RS R.S.037-2002|
20600324421|DULCE MODA EIRL|01/09/2016|RS R.S.180-2016|
20208407148|DUNA CORP S A|01/03/2014|RS R.S.378-2013|
20522088073|DUPREE VENTA DIRECTA S.R.L.|01/11/2012|RS R.S.228-2012|
20524464145|DURANGO S.A.C.|01/09/2016|RS R.S.180-2016|
20536456407|D´ART CUERO S.A.C.|01/09/2016|RS R.S.180-2016|
20503253853|E & J MATTHEI MADERAS DEL PERU S.A|01/07/2015|RS R.S.139-2015|
20549078932|E & M ESTILOS Y TENDENCIAS S.A.C.|01/09/2016|RS R.S.180-2016|
20251357413|E & M S.R.L.|01/10/2005|RS R.S.174-2005|
20257676910|E D & F MAN PERU S.A.C.|01/06/2012|RS R.S.096-2012|
20387418882|E Y C METALIKAS SOCIEDAD ANONIMA CERRADA|01/06/2012|RS R.S.096-2012|
20474529291|E-BUSINESS DISTRIBUTION PERU S.A.- EBD PERU S.A.|01/07/2015|RS R.S.139-2015|
20506804524|E.F. CONTRATISTAS S.A.C.|01/03/2014|RS R.S.378-2013|
20113733641|E.P.S. SEDACAJ S.A.|01/03/2014|RS R.S.378-2013|
20101884407|E.REYNA C.S.A.C.CONTRATISTAS GENERALES|01/07/2015|RS R.S.139-2015|
20124148970|EAFC MAQUISISTEMA S.A.|01/06/2002|RS R.S.037-2002|
20336286922|EATHISA PERU S.A.|01/02/2015|RS R.S.395-2014|
20102097069|ECCO CENTER SOCIEDAD ANONIMA CERRADA|01/06/2012|RS R.S.096-2012|
20331066703|ECKERD PERU S.A.|01/06/2002|RS R.S.037-2002|
20483894814|ECO - ACUICOLA SOCIEDAD ANONIMA CERRADA|01/05/2011|RS R.S.082-2011|
20450714721|ECO CONSTRUCCION S.A.C.|01/09/2016|RS R.S.180-2016|
20516705826|ECO PROYEC PERU SOCIEDAD ANONIMA CERRADA - ECOPP SAC|01/09/2016|RS R.S.180-2016|
20492125939|ECOCOPTER PERU S.A.|01/03/2014|RS R.S.378-2013|
20102314698|ECONOGAS S.R.LTDA.|01/11/2012|RS R.S.228-2012|
20519734614|ECOP S.A.C.INGENIERIA Y CONSTRUCCION|01/09/2016|RS R.S.180-2016|
20530184596|ECOSAC AGRICOLA S.A.C.|01/07/2015|RS R.S.139-2015|
20330791412|EDEGEL S.A.A.|01/06/2002|RS R.S.037-2002|
20506285586|EDGEWELL PERSONAL CARE PERU S.A.|01/08/2006|RS R.S.091-2006|
20275449751|EDICAS S.A.C. CONTRATISTAS GENERALES|31/08/2016|RS R.S.096-2012|
20307235545|EDICIONES COREFO S.A.C.|01/02/2015|RS R.S.395-2014|
20522164781|EDIFICA CONSTRUCTORES SOCIEDAD ANONIMA CERRADA|01/02/2015|RS R.S.395-2014|
20553045721|EDIFICACIONES EL GOLF  S.A.C|01/02/2015|RS R.S.395-2014|
20511988757|EDIFICACIONES INMOBILIARIAS S.A.C.|01/11/2012|RS R.S.228-2012|
20543202721|EDIFICACIONES Y CONSTRUCCIONES EL DERBY SOCIEDAD ANONIMA CERRADA-EDIFICACIONES Y CONSTRUCCIONES EL D|01/11/2012|RS R.S.228-2012|
20505642156|EDIFICADORA DE DISEñO Y CONSTRUCCION SAC|01/07/2015|RS R.S.139-2015|
20100117526|EDITORIAL E IMPRENTA ENOTRIA S.A. - ENOTRIA S.A.|01/06/2002|RS R.S.037-2002|
20438563084|EDPYME ACCESO CREDITICIO SOCIEDAD ANONIMA|01/02/2015|RS R.S.395-2014|
20425724119|EDPYME RAIZ S.A.|01/06/2012|RS R.S.096-2012|
20504644074|EECOL ELECTRIC PERU S.A.C.|01/12/2011|RS R.S.257-2011|
20212149145|EFCO DEL PERU LTD, SUCURSAL|01/03/2014|RS R.S.378-2013|
20514486183|EGP COMUNICACIONES S.A.C|01/07/2015|RS R.S.139-2015|
20552185286|EITAL EDIFICACIONES SOCIEDAD ANONIMA CERRADA|01/07/2015|RS R.S.139-2015|
20552184981|EITAL INGENIERIA Y CONSTRUCCION SOCIEDAD ANONIMA CERRADA|01/02/2015|RS R.S.395-2014|
20131369124|EJERCITO PERUANO|01/11/2002|RS R.S.135-2002|
20395263952|EL AGUILA SRL|01/03/2014|RS R.S.378-2013|
20486042932|EL ARABE SOCIEDAD ANONIMA|01/03/2014|RS R.S.378-2013|
20287944528|EL BOSQUE EMPRESA INDIVIDUAL DE R LTDA|01/07/2015|RS R.S.139-2015|
20389715060|EL COMEDERO S.R.L.|01/02/2015|RS R.S.395-2014|
20100174911|EL MODELADOR S A|01/06/2002|RS R.S.037-2002|
20408869588|EL MUNDO DE LA FANTASIA S.R.LTDA.|01/02/2015|RS R.S.395-2014|
20410312396|EL OASIS DE ICA S.A.C.|01/11/2012|RS R.S.228-2012|
20332970411|EL PACIF.VIDA CIA DE SEGUROS Y REASEG.SA|01/06/2002|RS R.S.037-2002|
20100035392|EL PACIFICO PERUANO-SUIZA CIA SEG Y REA|01/06/2002|RS R.S.037-2002|
20336183791|EL PEDREGAL S.A|01/02/2004|RS R.S. 008-2004|
20204844381|EL ROCIO S.A.|01/02/2003|RS R.S.181-2002|
20100108705|EL S A|01/06/2002|RS R.S.037-2002|
20271779721|EL SUPER S.A.C.|01/06/2012|RS R.S.096-2012|
20513165847|ELECE COMERCIAL S.A.C.|01/11/2012|RS R.S.228-2012|
20502846460|ELECTRICAS DE MEDELLIN PERU S.A|01/11/2012|RS R.S.228-2012|
20100027705|ELECTRICIDAD DEL PERU ELECTROPERU S A|01/06/2002|RS R.S.037-2002|
20100466458|ELECTRO ARTEAGA SRL|01/09/2016|RS R.S.180-2016|
20117330347|ELECTRO CONDUCTORES PERUANOS S.A.C|01/06/2012|RS R.S.096-2012|
20106156400|ELECTRO DUNAS S.A.A.|01/03/2014|RS R.S.378-2013|
20503141389|ELECTRO FERRO CENTRO S.A.C. - EFC SAC|01/06/2012|RS R.S.096-2012|
20510973942|ELECTRO INDUSTRIAL SOLUTIONS S.A|01/09/2016|RS R.S.180-2016|
20116544289|ELECTRO SUR ESTE S.A.A.|01/02/2003|RS R.S.181-2002|
20510579454|ELECTROANDINA INDUSTRIAL S.A.C.|01/11/2012|RS R.S.228-2012|
20129646099|ELECTROCENTRO S.A.|01/02/2003|RS R.S.181-2002|
20102284845|ELECTRODATA S.A.C.|01/06/2012|RS R.S.096-2012|
20100073308|ELECTROLUX DEL PERU S.A.|01/06/2002|RS R.S.037-2002|
20102708394|ELECTRONOROESTE S.A|01/02/2003|RS R.S.181-2002|
20520718100|ELECTROTIENDAS DEL PERU S.A.C.|01/12/2011|RS R.S.257-2011|
20383380643|ELEKTRA DEL PERU SA|01/06/2002|RS R.S.037-2002|
20102562322|ELEODORO QUIROGA RAMOS SOCIEDAD ANONIMA CERRADA-ELEODORO QUIROGA RAMOS S.A.C.|01/11/2012|RS R.S.228-2012|
20100137128|ELI LILLY INTERAMERICA  INC SUCURSAL PER|01/06/2002|RS R.S.037-2002|
20101353461|ELMER JO ANAYA S.A.C.|01/07/2015|RS R.S.139-2015|
20509675491|ELTEK PERU S.R.L.|01/03/2014|RS R.S.378-2013|
20523675657|ELYON CORPORATION S.A.C.|01/02/2015|RS R.S.395-2014|
20501973522|EMBOTELLADORA DON JORGE S.A.C.|01/11/2012|RS R.S.228-2012|
20114050025|EMBOTELLADORA LA SELVA SA|01/09/2016|RS R.S.180-2016|
20413940568|EMBOTELLADORA SAN MIGUEL DEL SUR S.A.C.|01/01/2010|RS R.S.265-2009|
20465557754|EMERSON DEL PERU S.A.C.|01/06/2002|RS R.S.037-2002|
20219774207|EMP CAPLINA TRANSP TURISTIC INTERNAC SRL|01/02/2015|RS R.S.395-2014|
20232236273|EMP CONCESIONARIA DE ELECT DE UCAYALI SA|01/02/2015|RS R.S.395-2014|
20286635106|EMP DE DISTRIBUCION ELECTRICA CANETE SA|01/11/2012|RS R.S.228-2012|
20216293593|EMP DE GENERACION ELECTRICA AREQUIPA S A|01/06/2003|RS R.S.101-2003|
20262221335|EMP DE GENERACION ELECTRICA SAN GABAN SA|01/02/2003|RS R.S.181-2002|
20218339167|EMP GENERACION ELECTRICA MACHUPICCHU S A|01/02/2003|RS R.S.181-2002|
20100003199|EMP NACIONAL DE PUERTOS S A|01/06/2002|RS R.S.037-2002|
20103117560|EMP REG DE SERV PUB DE ELECT DL NORTE SA|01/06/2003|RS R.S.101-2003|
20103795631|EMP REG DE SERV PUBLICO DE ELECTRICIDAD|01/05/2011|RS R.S.082-2011|
20216249934|EMP TRANSP EXP NAC CERRO PASCO SRL|01/07/2015|RS R.S.139-2015|
20319127845|EMP. DE SERVICIOS SANTA MONICA S.R.L.|01/11/2012|RS R.S.228-2012|
20119407738|EMP. DE TRANS. FLORES HNOS. SRL.|01/06/2003|RS R.S.101-2003|
20370038083|EMP.COMERCIAL PERUANA EIRL.EMCOPER EIRL.|01/09/2016|RS R.S.180-2016|
20425809882|EMP.DE ADMIN. DE INFRAEST. ELECTRICA S.A|01/11/2012|RS R.S.228-2012|
20502510470|EMP.DE CONSERVAS DE PESCADO BELTRAN EIRL|01/06/2012|RS R.S.096-2012|
20269985900|EMP.DE DISTRIB.ELECT.DE LIMA NORTE S.A.A|01/06/2002|RS R.S.037-2002|
20119205949|EMP.REG.SERV.PUB.ELECT.ELECTROSUR S.A.|01/05/2003|RS R.S.080-2003|
20125449361|EMP.SERV.LIMP.MUNIC.PUBLICA CALLAO S.A.|01/09/2016|RS R.S.180-2016|
20508161761|EMPACADORA Y PROCESADORA HUAMANI SAC|01/07/2015|RS R.S.139-2015|
20538848060|EMPRESA ADMINISTRADORA CERRO S.A.C.|01/11/2012|RS R.S.228-2012|
20100025591|EMPRESA ADMINISTRADORA CHUNGAR S.A.C.|01/02/2003|RS R.S.181-2002|
20103272964|EMPRESA AGRICOLA SAN JUAN S.A|01/11/2012|RS R.S.228-2012|
20494711223|EMPRESA AGRO EXPORT ICA S.A.C.|01/02/2015|RS R.S.395-2014|
